fighter,5D,Ref,event_odds_url,event_ufcstats_url,event_id,event_name
Tito Ortiz,335.0,,https://www.bestfightodds.com/events/ufc-133-evans-vs-ortiz-2-390,http://www.ufcstats.com/event-details/f1f9e48a0d150757,ufc-133-evans-vs-ortiz-2-390,UFC 133: Evans vs Ortiz 2
Yoshihiro Akiyama,290.0,,https://www.bestfightodds.com/events/ufc-133-evans-vs-ortiz-2-390,http://www.ufcstats.com/event-details/f1f9e48a0d150757,ufc-133-evans-vs-ortiz-2-390,UFC 133: Evans vs Ortiz 2
Chad Mendes,-540.0,,https://www.bestfightodds.com/events/ufc-133-evans-vs-ortiz-2-390,http://www.ufcstats.com/event-details/f1f9e48a0d150757,ufc-133-evans-vs-ortiz-2-390,UFC 133: Evans vs Ortiz 2
Rani Yahya,460.0,,https://www.bestfightodds.com/events/ufc-133-evans-vs-ortiz-2-390,http://www.ufcstats.com/event-details/f1f9e48a0d150757,ufc-133-evans-vs-ortiz-2-390,UFC 133: Evans vs Ortiz 2
Alexander Gustafsson,-150.0,,https://www.bestfightodds.com/events/ufc-133-evans-vs-ortiz-2-390,http://www.ufcstats.com/event-details/f1f9e48a0d150757,ufc-133-evans-vs-ortiz-2-390,UFC 133: Evans vs Ortiz 2
Anderson Silva,-600.0,,https://www.bestfightodds.com/events/ufc-134-silva-vs-okami-389,http://www.ufcstats.com/event-details/18968f97ad34f15c,ufc-134-silva-vs-okami-389,UFC 134: Silva vs Okami
Yushin Okami,500.0,,https://www.bestfightodds.com/events/ufc-134-silva-vs-okami-389,http://www.ufcstats.com/event-details/18968f97ad34f15c,ufc-134-silva-vs-okami-389,UFC 134: Silva vs Okami
Mauricio Rua,-210.0,,https://www.bestfightodds.com/events/ufc-134-silva-vs-okami-389,http://www.ufcstats.com/event-details/18968f97ad34f15c,ufc-134-silva-vs-okami-389,UFC 134: Silva vs Okami
Edson Barboza,-270.0,,https://www.bestfightodds.com/events/ufc-134-silva-vs-okami-389,http://www.ufcstats.com/event-details/18968f97ad34f15c,ufc-134-silva-vs-okami-389,UFC 134: Silva vs Okami
Ross Pearson,248.0,,https://www.bestfightodds.com/events/ufc-134-silva-vs-okami-389,http://www.ufcstats.com/event-details/18968f97ad34f15c,ufc-134-silva-vs-okami-389,UFC 134: Silva vs Okami
Thiago Tavares,-185.0,,https://www.bestfightodds.com/events/ufc-134-silva-vs-okami-389,http://www.ufcstats.com/event-details/18968f97ad34f15c,ufc-134-silva-vs-okami-389,UFC 134: Silva vs Okami
Rousimar Palhares,-245.0,,https://www.bestfightodds.com/events/ufc-134-silva-vs-okami-389,http://www.ufcstats.com/event-details/18968f97ad34f15c,ufc-134-silva-vs-okami-389,UFC 134: Silva vs Okami
Johnny Eduardo,145.0,,https://www.bestfightodds.com/events/ufc-134-silva-vs-okami-389,http://www.ufcstats.com/event-details/18968f97ad34f15c,ufc-134-silva-vs-okami-389,UFC 134: Silva vs Okami
Raphael Assuncao,-155.0,,https://www.bestfightodds.com/events/ufc-134-silva-vs-okami-389,http://www.ufcstats.com/event-details/18968f97ad34f15c,ufc-134-silva-vs-okami-389,UFC 134: Silva vs Okami
Erick Silva,-280.0,,https://www.bestfightodds.com/events/ufc-134-silva-vs-okami-389,http://www.ufcstats.com/event-details/18968f97ad34f15c,ufc-134-silva-vs-okami-389,UFC 134: Silva vs Okami
Jon Jones,-500.0,,https://www.bestfightodds.com/events/ufc-135-jones-vs-rampage-417,http://www.ufcstats.com/event-details/73ef22f25d0f70e2,ufc-135-jones-vs-rampage-417,UFC 135: Jones vs Rampage
Quinton Jackson,435.0,,https://www.bestfightodds.com/events/ufc-135-jones-vs-rampage-417,http://www.ufcstats.com/event-details/73ef22f25d0f70e2,ufc-135-jones-vs-rampage-417,UFC 135: Jones vs Rampage
Nate Diaz,-255.0,,https://www.bestfightodds.com/events/ufc-135-jones-vs-rampage-417,http://www.ufcstats.com/event-details/73ef22f25d0f70e2,ufc-135-jones-vs-rampage-417,UFC 135: Jones vs Rampage
Ben Rothwell,-355.0,,https://www.bestfightodds.com/events/ufc-135-jones-vs-rampage-417,http://www.ufcstats.com/event-details/73ef22f25d0f70e2,ufc-135-jones-vs-rampage-417,UFC 135: Jones vs Rampage
Mark Hunt,320.0,,https://www.bestfightodds.com/events/ufc-135-jones-vs-rampage-417,http://www.ufcstats.com/event-details/73ef22f25d0f70e2,ufc-135-jones-vs-rampage-417,UFC 135: Jones vs Rampage
Tim Boetsch,-192.0,,https://www.bestfightodds.com/events/ufc-135-jones-vs-rampage-417,http://www.ufcstats.com/event-details/73ef22f25d0f70e2,ufc-135-jones-vs-rampage-417,UFC 135: Jones vs Rampage
Junior Assuncao,125.0,,https://www.bestfightodds.com/events/ufc-135-jones-vs-rampage-417,http://www.ufcstats.com/event-details/73ef22f25d0f70e2,ufc-135-jones-vs-rampage-417,UFC 135: Jones vs Rampage
Tony Ferguson,-340.0,,https://www.bestfightodds.com/events/ufc-135-jones-vs-rampage-417,http://www.ufcstats.com/event-details/73ef22f25d0f70e2,ufc-135-jones-vs-rampage-417,UFC 135: Jones vs Rampage
Takeya Mizugaki,-220.0,,https://www.bestfightodds.com/events/ufc-135-jones-vs-rampage-417,http://www.ufcstats.com/event-details/73ef22f25d0f70e2,ufc-135-jones-vs-rampage-417,UFC 135: Jones vs Rampage
Frankie Edgar,-125.0,,https://www.bestfightodds.com/events/ufc-136-edgar-vs-maynard-3-423,http://www.ufcstats.com/event-details/7d5b12de1625984e,ufc-136-edgar-vs-maynard-3-423,UFC 136: Edgar vs Maynard 3
Gray Maynard,115.0,,https://www.bestfightodds.com/events/ufc-136-edgar-vs-maynard-3-423,http://www.ufcstats.com/event-details/7d5b12de1625984e,ufc-136-edgar-vs-maynard-3-423,UFC 136: Edgar vs Maynard 3
Chael Sonnen,-260.0,,https://www.bestfightodds.com/events/ufc-136-edgar-vs-maynard-3-423,http://www.ufcstats.com/event-details/7d5b12de1625984e,ufc-136-edgar-vs-maynard-3-423,UFC 136: Edgar vs Maynard 3
Jose Aldo,-355.0,,https://www.bestfightodds.com/events/ufc-136-edgar-vs-maynard-3-423,http://www.ufcstats.com/event-details/7d5b12de1625984e,ufc-136-edgar-vs-maynard-3-423,UFC 136: Edgar vs Maynard 3
Anthony Pettis,-280.0,,https://www.bestfightodds.com/events/ufc-136-edgar-vs-maynard-3-423,http://www.ufcstats.com/event-details/7d5b12de1625984e,ufc-136-edgar-vs-maynard-3-423,UFC 136: Edgar vs Maynard 3
Jeremy Stephens,255.0,,https://www.bestfightodds.com/events/ufc-136-edgar-vs-maynard-3-423,http://www.ufcstats.com/event-details/7d5b12de1625984e,ufc-136-edgar-vs-maynard-3-423,UFC 136: Edgar vs Maynard 3
Joe Lauzon,435.0,,https://www.bestfightodds.com/events/ufc-136-edgar-vs-maynard-3-423,http://www.ufcstats.com/event-details/7d5b12de1625984e,ufc-136-edgar-vs-maynard-3-423,UFC 136: Edgar vs Maynard 3
Darren Elkins,125.0,,https://www.bestfightodds.com/events/ufc-136-edgar-vs-maynard-3-423,http://www.ufcstats.com/event-details/7d5b12de1625984e,ufc-136-edgar-vs-maynard-3-423,UFC 136: Edgar vs Maynard 3
Stipe Miocic,-280.0,,https://www.bestfightodds.com/events/ufc-136-edgar-vs-maynard-3-423,http://www.ufcstats.com/event-details/7d5b12de1625984e,ufc-136-edgar-vs-maynard-3-423,UFC 136: Edgar vs Maynard 3
Demian Maia,-290.0,,https://www.bestfightodds.com/events/ufc-136-edgar-vs-maynard-3-423,http://www.ufcstats.com/event-details/7d5b12de1625984e,ufc-136-edgar-vs-maynard-3-423,UFC 136: Edgar vs Maynard 3
Nick Diaz,-115.0,,https://www.bestfightodds.com/events/ufc-137-penn-vs-diaz-410,http://www.ufcstats.com/event-details/8788beb528894f33,ufc-137-penn-vs-diaz-410,UFC 137: Penn vs Diaz
Cheick Kongo,118.0,,https://www.bestfightodds.com/events/ufc-137-penn-vs-diaz-410,http://www.ufcstats.com/event-details/8788beb528894f33,ufc-137-penn-vs-diaz-410,UFC 137: Penn vs Diaz
Matt Mitrione,-128.0,,https://www.bestfightodds.com/events/ufc-137-penn-vs-diaz-410,http://www.ufcstats.com/event-details/8788beb528894f33,ufc-137-penn-vs-diaz-410,UFC 137: Penn vs Diaz
Mirko Filipovic,190.0,,https://www.bestfightodds.com/events/ufc-137-penn-vs-diaz-410,http://www.ufcstats.com/event-details/8788beb528894f33,ufc-137-penn-vs-diaz-410,UFC 137: Penn vs Diaz
Roy Nelson,-210.0,,https://www.bestfightodds.com/events/ufc-137-penn-vs-diaz-410,http://www.ufcstats.com/event-details/8788beb528894f33,ufc-137-penn-vs-diaz-410,UFC 137: Penn vs Diaz
Donald Cerrone,-235.0,,https://www.bestfightodds.com/events/ufc-137-penn-vs-diaz-410,http://www.ufcstats.com/event-details/8788beb528894f33,ufc-137-penn-vs-diaz-410,UFC 137: Penn vs Diaz
Ramsey Nijem,-195.0,,https://www.bestfightodds.com/events/ufc-137-penn-vs-diaz-410,http://www.ufcstats.com/event-details/8788beb528894f33,ufc-137-penn-vs-diaz-410,UFC 137: Penn vs Diaz
Brandon Vera,-380.0,,https://www.bestfightodds.com/events/ufc-137-penn-vs-diaz-410,http://www.ufcstats.com/event-details/8788beb528894f33,ufc-137-penn-vs-diaz-410,UFC 137: Penn vs Diaz
Dustin Jacoby,-120.0,,https://www.bestfightodds.com/events/ufc-137-penn-vs-diaz-410,http://www.ufcstats.com/event-details/8788beb528894f33,ufc-137-penn-vs-diaz-410,UFC 137: Penn vs Diaz
Chris Camozzi,-115.0,,https://www.bestfightodds.com/events/ufc-137-penn-vs-diaz-410,http://www.ufcstats.com/event-details/8788beb528894f33,ufc-137-penn-vs-diaz-410,UFC 137: Penn vs Diaz
Mauricio Rua,-153.0,,https://www.bestfightodds.com/events/ufc-139-shogun-vs-henderson-424,http://www.ufcstats.com/event-details/0ec821423baa26bd,ufc-139-shogun-vs-henderson-424,UFC 139: Shogun vs Henderson
Urijah Faber,-174.0,,https://www.bestfightodds.com/events/ufc-139-shogun-vs-henderson-424,http://www.ufcstats.com/event-details/0ec821423baa26bd,ufc-139-shogun-vs-henderson-424,UFC 139: Shogun vs Henderson
Rick Story,-110.0,,https://www.bestfightodds.com/events/ufc-139-shogun-vs-henderson-424,http://www.ufcstats.com/event-details/0ec821423baa26bd,ufc-139-shogun-vs-henderson-424,UFC 139: Shogun vs Henderson
Chris Weidman,-330.0,,https://www.bestfightodds.com/events/ufc-139-shogun-vs-henderson-424,http://www.ufcstats.com/event-details/0ec821423baa26bd,ufc-139-shogun-vs-henderson-424,UFC 139: Shogun vs Henderson
Tom Lawlor,300.0,,https://www.bestfightodds.com/events/ufc-139-shogun-vs-henderson-424,http://www.ufcstats.com/event-details/0ec821423baa26bd,ufc-139-shogun-vs-henderson-424,UFC 139: Shogun vs Henderson
Wanderlei Silva,180.0,,https://www.bestfightodds.com/events/ufc-139-shogun-vs-henderson-424,http://www.ufcstats.com/event-details/0ec821423baa26bd,ufc-139-shogun-vs-henderson-424,UFC 139: Shogun vs Henderson
Ryan Bader,-385.0,,https://www.bestfightodds.com/events/ufc-139-shogun-vs-henderson-424,http://www.ufcstats.com/event-details/0ec821423baa26bd,ufc-139-shogun-vs-henderson-424,UFC 139: Shogun vs Henderson
Matt Brown,-135.0,,https://www.bestfightodds.com/events/ufc-139-shogun-vs-henderson-424,http://www.ufcstats.com/event-details/0ec821423baa26bd,ufc-139-shogun-vs-henderson-424,UFC 139: Shogun vs Henderson
Seth Baczynski,125.0,,https://www.bestfightodds.com/events/ufc-139-shogun-vs-henderson-424,http://www.ufcstats.com/event-details/0ec821423baa26bd,ufc-139-shogun-vs-henderson-424,UFC 139: Shogun vs Henderson
Gleison Tibau,-155.0,,https://www.bestfightodds.com/events/ufc-139-shogun-vs-henderson-424,http://www.ufcstats.com/event-details/0ec821423baa26bd,ufc-139-shogun-vs-henderson-424,UFC 139: Shogun vs Henderson
Jon Jones,-475.0,,https://www.bestfightodds.com/events/ufc-140-jones-vs-machida-451,http://www.ufcstats.com/event-details/6d7886b094b471ac,ufc-140-jones-vs-machida-451,UFC 140: Jones vs Machida
Lyoto Machida,420.0,,https://www.bestfightodds.com/events/ufc-140-jones-vs-machida-451,http://www.ufcstats.com/event-details/6d7886b094b471ac,ufc-140-jones-vs-machida-451,UFC 140: Jones vs Machida
Frank Mir,-210.0,,https://www.bestfightodds.com/events/ufc-140-jones-vs-machida-451,http://www.ufcstats.com/event-details/6d7886b094b471ac,ufc-140-jones-vs-machida-451,UFC 140: Jones vs Machida
Tito Ortiz,245.0,,https://www.bestfightodds.com/events/ufc-140-jones-vs-machida-451,http://www.ufcstats.com/event-details/6d7886b094b471ac,ufc-140-jones-vs-machida-451,UFC 140: Jones vs Machida
Igor Pokrajac,235.0,,https://www.bestfightodds.com/events/ufc-140-jones-vs-machida-451,http://www.ufcstats.com/event-details/6d7886b094b471ac,ufc-140-jones-vs-machida-451,UFC 140: Jones vs Machida
John Makdessi,-152.0,,https://www.bestfightodds.com/events/ufc-140-jones-vs-machida-451,http://www.ufcstats.com/event-details/6d7886b094b471ac,ufc-140-jones-vs-machida-451,UFC 140: Jones vs Machida
Nik Lentz,132.0,,https://www.bestfightodds.com/events/ufc-140-jones-vs-machida-451,http://www.ufcstats.com/event-details/6d7886b094b471ac,ufc-140-jones-vs-machida-451,UFC 140: Jones vs Machida
Walel Watson,145.0,,https://www.bestfightodds.com/events/ufc-140-jones-vs-machida-451,http://www.ufcstats.com/event-details/6d7886b094b471ac,ufc-140-jones-vs-machida-451,UFC 140: Jones vs Machida
Alistair Overeem,-140.0,,https://www.bestfightodds.com/events/ufc-141-lesnar-vs-overeem-452,http://www.ufcstats.com/event-details/91720876db0ee468,ufc-141-lesnar-vs-overeem-452,UFC 141: Lesnar vs Overeem
Alexander Gustafsson,-330.0,,https://www.bestfightodds.com/events/ufc-141-lesnar-vs-overeem-452,http://www.ufcstats.com/event-details/91720876db0ee468,ufc-141-lesnar-vs-overeem-452,UFC 141: Lesnar vs Overeem
Donald Cerrone,-280.0,,https://www.bestfightodds.com/events/ufc-141-lesnar-vs-overeem-452,http://www.ufcstats.com/event-details/91720876db0ee468,ufc-141-lesnar-vs-overeem-452,UFC 141: Lesnar vs Overeem
Nate Diaz,255.0,,https://www.bestfightodds.com/events/ufc-141-lesnar-vs-overeem-452,http://www.ufcstats.com/event-details/91720876db0ee468,ufc-141-lesnar-vs-overeem-452,UFC 141: Lesnar vs Overeem
Jon Fitch,-225.0,,https://www.bestfightodds.com/events/ufc-141-lesnar-vs-overeem-452,http://www.ufcstats.com/event-details/91720876db0ee468,ufc-141-lesnar-vs-overeem-452,UFC 141: Lesnar vs Overeem
Junior Assuncao,295.0,,https://www.bestfightodds.com/events/ufc-141-lesnar-vs-overeem-452,http://www.ufcstats.com/event-details/91720876db0ee468,ufc-141-lesnar-vs-overeem-452,UFC 141: Lesnar vs Overeem
Ross Pearson,-325.0,,https://www.bestfightodds.com/events/ufc-141-lesnar-vs-overeem-452,http://www.ufcstats.com/event-details/91720876db0ee468,ufc-141-lesnar-vs-overeem-452,UFC 141: Lesnar vs Overeem
Anthony Njokuani,170.0,,https://www.bestfightodds.com/events/ufc-141-lesnar-vs-overeem-452,http://www.ufcstats.com/event-details/91720876db0ee468,ufc-141-lesnar-vs-overeem-452,UFC 141: Lesnar vs Overeem
Efrain Escudero,245.0,,https://www.bestfightodds.com/events/ufc-141-lesnar-vs-overeem-452,http://www.ufcstats.com/event-details/91720876db0ee468,ufc-141-lesnar-vs-overeem-452,UFC 141: Lesnar vs Overeem
Carlos Condit,175.0,,https://www.bestfightodds.com/events/ufc-143-condit-vs-diaz-478,http://www.ufcstats.com/event-details/df2cf66d8c0123db,ufc-143-condit-vs-diaz-478,UFC 143: Diaz vs Condit
Nick Diaz,-190.0,,https://www.bestfightodds.com/events/ufc-143-condit-vs-diaz-478,http://www.ufcstats.com/event-details/df2cf66d8c0123db,ufc-143-condit-vs-diaz-478,UFC 143: Diaz vs Condit
Ed Herman,-220.0,,https://www.bestfightodds.com/events/ufc-143-condit-vs-diaz-478,http://www.ufcstats.com/event-details/df2cf66d8c0123db,ufc-143-condit-vs-diaz-478,UFC 143: Diaz vs Condit
Renan Barao,-215.0,,https://www.bestfightodds.com/events/ufc-143-condit-vs-diaz-478,http://www.ufcstats.com/event-details/df2cf66d8c0123db,ufc-143-condit-vs-diaz-478,UFC 143: Diaz vs Condit
Fabricio Werdum,-150.0,,https://www.bestfightodds.com/events/ufc-143-condit-vs-diaz-478,http://www.ufcstats.com/event-details/df2cf66d8c0123db,ufc-143-condit-vs-diaz-478,UFC 143: Diaz vs Condit
Roy Nelson,140.0,,https://www.bestfightodds.com/events/ufc-143-condit-vs-diaz-478,http://www.ufcstats.com/event-details/df2cf66d8c0123db,ufc-143-condit-vs-diaz-478,UFC 143: Diaz vs Condit
Dustin Poirier,-515.0,,https://www.bestfightodds.com/events/ufc-143-condit-vs-diaz-478,http://www.ufcstats.com/event-details/df2cf66d8c0123db,ufc-143-condit-vs-diaz-478,UFC 143: Diaz vs Condit
Max Holloway,445.0,,https://www.bestfightodds.com/events/ufc-143-condit-vs-diaz-478,http://www.ufcstats.com/event-details/df2cf66d8c0123db,ufc-143-condit-vs-diaz-478,UFC 143: Diaz vs Condit
Alex Caceres,115.0,,https://www.bestfightodds.com/events/ufc-143-condit-vs-diaz-478,http://www.ufcstats.com/event-details/df2cf66d8c0123db,ufc-143-condit-vs-diaz-478,UFC 143: Diaz vs Condit
Matt Brown,-335.0,,https://www.bestfightodds.com/events/ufc-143-condit-vs-diaz-478,http://www.ufcstats.com/event-details/df2cf66d8c0123db,ufc-143-condit-vs-diaz-478,UFC 143: Diaz vs Condit
Stephen Thompson,-320.0,,https://www.bestfightodds.com/events/ufc-143-condit-vs-diaz-478,http://www.ufcstats.com/event-details/df2cf66d8c0123db,ufc-143-condit-vs-diaz-478,UFC 143: Diaz vs Condit
Jon Jones,-510.0,,https://www.bestfightodds.com/events/ufc-145-jones-vs-evans-490,http://www.ufcstats.com/event-details/155bfc7ed36622df,ufc-145-jones-vs-evans-490,UFC 145: Jones vs Evans
Rashad Evans,440.0,,https://www.bestfightodds.com/events/ufc-145-jones-vs-evans-490,http://www.ufcstats.com/event-details/155bfc7ed36622df,ufc-145-jones-vs-evans-490,UFC 145: Jones vs Evans
Ben Rothwell,195.0,,https://www.bestfightodds.com/events/ufc-145-jones-vs-evans-490,http://www.ufcstats.com/event-details/155bfc7ed36622df,ufc-145-jones-vs-evans-490,UFC 145: Jones vs Evans
Matt Brown,200.0,,https://www.bestfightodds.com/events/ufc-145-jones-vs-evans-490,http://www.ufcstats.com/event-details/155bfc7ed36622df,ufc-145-jones-vs-evans-490,UFC 145: Jones vs Evans
Stephen Thompson,-220.0,,https://www.bestfightodds.com/events/ufc-145-jones-vs-evans-490,http://www.ufcstats.com/event-details/155bfc7ed36622df,ufc-145-jones-vs-evans-490,UFC 145: Jones vs Evans
Efrain Escudero,125.0,,https://www.bestfightodds.com/events/ufc-145-jones-vs-evans-490,http://www.ufcstats.com/event-details/155bfc7ed36622df,ufc-145-jones-vs-evans-490,UFC 145: Jones vs Evans
Anthony Njokuani,-220.0,,https://www.bestfightodds.com/events/ufc-145-jones-vs-evans-490,http://www.ufcstats.com/event-details/155bfc7ed36622df,ufc-145-jones-vs-evans-490,UFC 145: Jones vs Evans
John Makdessi,200.0,,https://www.bestfightodds.com/events/ufc-145-jones-vs-evans-490,http://www.ufcstats.com/event-details/155bfc7ed36622df,ufc-145-jones-vs-evans-490,UFC 145: Jones vs Evans
Marcus Brimage,215.0,,https://www.bestfightodds.com/events/ufc-145-jones-vs-evans-490,http://www.ufcstats.com/event-details/155bfc7ed36622df,ufc-145-jones-vs-evans-490,UFC 145: Jones vs Evans
Frank Mir,420.0,380.0,https://www.bestfightodds.com/events/ufc-146-dos-santos-vs-mir-502,http://www.ufcstats.com/event-details/4985113c0928aa62,ufc-146-dos-santos-vs-mir-502,UFC 146: Dos Santos vs Mir
Antonio Silva,355.0,315.0,https://www.bestfightodds.com/events/ufc-146-dos-santos-vs-mir-502,http://www.ufcstats.com/event-details/4985113c0928aa62,ufc-146-dos-santos-vs-mir-502,UFC 146: Dos Santos vs Mir
Cain Velasquez,-400.0,-375.0,https://www.bestfightodds.com/events/ufc-146-dos-santos-vs-mir-502,http://www.ufcstats.com/event-details/4985113c0928aa62,ufc-146-dos-santos-vs-mir-502,UFC 146: Dos Santos vs Mir
Stipe Miocic,-170.0,-165.0,https://www.bestfightodds.com/events/ufc-146-dos-santos-vs-mir-502,http://www.ufcstats.com/event-details/4985113c0928aa62,ufc-146-dos-santos-vs-mir-502,UFC 146: Dos Santos vs Mir
Edson Barboza,-540.0,-510.0,https://www.bestfightodds.com/events/ufc-146-dos-santos-vs-mir-502,http://www.ufcstats.com/event-details/4985113c0928aa62,ufc-146-dos-santos-vs-mir-502,UFC 146: Dos Santos vs Mir
Roy Nelson,-162.0,-170.0,https://www.bestfightodds.com/events/ufc-146-dos-santos-vs-mir-502,http://www.ufcstats.com/event-details/4985113c0928aa62,ufc-146-dos-santos-vs-mir-502,UFC 146: Dos Santos vs Mir
Stefan Struve,-130.0,-130.0,https://www.bestfightodds.com/events/ufc-146-dos-santos-vs-mir-502,http://www.ufcstats.com/event-details/4985113c0928aa62,ufc-146-dos-santos-vs-mir-502,UFC 146: Dos Santos vs Mir
Darren Elkins,240.0,230.0,https://www.bestfightodds.com/events/ufc-146-dos-santos-vs-mir-502,http://www.ufcstats.com/event-details/4985113c0928aa62,ufc-146-dos-santos-vs-mir-502,UFC 146: Dos Santos vs Mir
Diego Brandao,-260.0,-275.0,https://www.bestfightodds.com/events/ufc-146-dos-santos-vs-mir-502,http://www.ufcstats.com/event-details/4985113c0928aa62,ufc-146-dos-santos-vs-mir-502,UFC 146: Dos Santos vs Mir
Glover Teixeira,-235.0,-240.0,https://www.bestfightodds.com/events/ufc-146-dos-santos-vs-mir-502,http://www.ufcstats.com/event-details/4985113c0928aa62,ufc-146-dos-santos-vs-mir-502,UFC 146: Dos Santos vs Mir
Daniel Pineda,108.0,100.0,https://www.bestfightodds.com/events/ufc-146-dos-santos-vs-mir-502,http://www.ufcstats.com/event-details/4985113c0928aa62,ufc-146-dos-santos-vs-mir-502,UFC 146: Dos Santos vs Mir
Wanderlei Silva,125.0,123.0,https://www.bestfightodds.com/events/ufc-147-silva-vs-franklin-ii-517,http://www.ufcstats.com/event-details/3da19339ee7051d5,ufc-147-silva-vs-franklin-ii-517,UFC 147: Silva vs Franklin 2
Fabricio Werdum,-475.0,-475.0,https://www.bestfightodds.com/events/ufc-147-silva-vs-franklin-ii-517,http://www.ufcstats.com/event-details/3da19339ee7051d5,ufc-147-silva-vs-franklin-ii-517,UFC 147: Silva vs Franklin 2
Cezar Ferreira,-315.0,-275.0,https://www.bestfightodds.com/events/ufc-147-silva-vs-franklin-ii-517,http://www.ufcstats.com/event-details/3da19339ee7051d5,ufc-147-silva-vs-franklin-ii-517,UFC 147: Silva vs Franklin 2
Sergio Moraes,258.0,23.0,https://www.bestfightodds.com/events/ufc-147-silva-vs-franklin-ii-517,http://www.ufcstats.com/event-details/3da19339ee7051d5,ufc-147-silva-vs-franklin-ii-517,UFC 147: Silva vs Franklin 2
Anderson Silva,-280.0,-285.0,https://www.bestfightodds.com/events/ufc-148-silva-vs-sonnen-2-506,http://www.ufcstats.com/event-details/e8efeb9cf33b1941,ufc-148-silva-vs-sonnen-2-506,UFC 148: Silva vs Sonnen 2
