,0,odds_search,fighter_odds_url
1440,Mike King,https://www.bestfightodds.com/search?query=Mike King,/fighters/Mike-King-4087
1443,Tina Lahdemaki,https://www.bestfightodds.com/search?query=Tina Lahdemaki,/fighters/Tina-Lahdemaki-4990
1448,Daniel Spohn,https://www.bestfightodds.com/search?query=Daniel Spohn,/fighters/Daniel-Spohn-7374
1453,Guilherme Vasconcelos,https://www.bestfightodds.com/search?query=Guilherme Vasconcelos,/fighters/Guilherme-Vasconcelos-4909
1455,Huna Nate,https://www.bestfightodds.com/search?query=Huna Nate,/fighters/James-Te-Huna-1657
1462,Preux Ryan,https://www.bestfightodds.com/search?query=Preux Ryan,/fighters/Ovince-St-Preux-1788
1463,Lance Benoist,https://www.bestfightodds.com/search?query=Lance Benoist,/fighters/Lance-Benoist-2702
1464,Anjos Jason,https://www.bestfightodds.com/search?query=Anjos Jason,/fighters/Rafael-Dos-Anjos-895
1466,Junior Warlley,https://www.bestfightodds.com/search?query=Junior Warlley,/fighters/Warlley-Alves-4924
1473,Anjos Khabib,https://www.bestfightodds.com/search?query=Anjos Khabib,/fighters/Rafael-Dos-Anjos-895
1478,Nogueira Roy,https://www.bestfightodds.com/search?query=Nogueira Roy,/fighters/Alexandre-Nogueira-658
1483,Kim John,https://www.bestfightodds.com/search?query=Kim John,/fighters/John-Orr-1925
1490,Takenori Sato,https://www.bestfightodds.com/search?query=Takenori Sato,/fighters/Takenori-Sato-4661
1492,Martin Rashid,https://www.bestfightodds.com/search?query=Martin Rashid,/fighters/Rashid-Evans-3439
1497,Brian Houston,https://www.bestfightodds.com/search?query=Brian Houston,/fighters/Brian-Houston-4289
1499,Will Chope,https://www.bestfightodds.com/search?query=Will Chope,
1500,Kang Shunichi,https://www.bestfightodds.com/search?query=Kang Shunichi,/fighters/Shunichi-Shimizu-2128
1501,Dave Galera,https://www.bestfightodds.com/search?query=Dave Galera,/fighters/David-Galera-4564
1502,Quinn Mulhern,https://www.bestfightodds.com/search?query=Quinn Mulhern,/fighters/Quinn-Mulhern-1885
1514,Peggy Morgan,https://www.bestfightodds.com/search?query=Peggy Morgan,/fighters/Peggy-Morgan-4557
1522,Adlan Amagov,https://www.bestfightodds.com/search?query=Adlan Amagov,/fighters/Adlan-Amagov-2911
1525,David Mitchell,https://www.bestfightodds.com/search?query=David Mitchell,/fighters/David-Mitchell-1598
1535,Brian Melancon,https://www.bestfightodds.com/search?query=Brian Melancon,/fighters/Brian-Melancon-1921
1543,Josh Clopton,https://www.bestfightodds.com/search?query=Josh Clopton,/fighters/Josh-Clopton-3069
1544,Sheila Gaff,https://www.bestfightodds.com/search?query=Sheila Gaff,/fighters/Sheila-Gaff-2466
1550,Roger Gracie,https://www.bestfightodds.com/search?query=Roger Gracie,/fighters/Roger-Gracie-700
1556,Neto Anthony,https://www.bestfightodds.com/search?query=Neto Anthony,/fighters/Falco-Neto-9014
1557,Nogueira Fabricio,https://www.bestfightodds.com/search?query=Nogueira Fabricio,/fighters/Alexandre-Nogueira-658
1558,Eddie Mendez,https://www.bestfightodds.com/search?query=Eddie Mendez,/fighters/Eddie-Mendez-3077
1560,Santos Mark,https://www.bestfightodds.com/search?query=Santos Mark,/fighters/Leo-Santos-4186
1562,Roger Hollett,https://www.bestfightodds.com/search?query=Roger Hollett,/fighters/Roger-Hollett-936
1563,Anjos Evan,https://www.bestfightodds.com/search?query=Anjos Evan,/fighters/Rafael-Dos-Anjos-895
1565,Azamat Gashimov,https://www.bestfightodds.com/search?query=Azamat Gashimov,/fighters/Azamat-Gashimov-3191
1567,John Cholish,https://www.bestfightodds.com/search?query=John Cholish,/fighters/John-Cholish-2296
1573,Collin Hart,https://www.bestfightodds.com/search?query=Collin Hart,/fighters/Collin-Hart-2301
1574,Jimmy Quinlan,https://www.bestfightodds.com/search?query=Jimmy Quinlan,/fighters/Jimmy-Quinlan-4066
1575,Gilbert Smith,https://www.bestfightodds.com/search?query=Gilbert Smith,/fighters/Gilbert-Smith-4063
1576,Adam Cella,https://www.bestfightodds.com/search?query=Adam Cella,/fighters/Adam-Cella-4006
1578,Pablo Garza,https://www.bestfightodds.com/search?query=Pablo Garza,/fighters/Pablo-Garza-2116
1579,Besam Yousef,https://www.bestfightodds.com/search?query=Besam Yousef,
1581,Issei Tamura,https://www.bestfightodds.com/search?query=Issei Tamura,/fighters/Issei-Tamura-3145
1584,Kim Siyar,https://www.bestfightodds.com/search?query=Kim Siyar,
1587,Lavar Johnson,https://www.bestfightodds.com/search?query=Lavar Johnson,/fighters/Lavar-Johnson-1034
1589,Brock Jardine,https://www.bestfightodds.com/search?query=Brock Jardine,/fighters/Brock-Jardine-3360
1591,Caros Fodor,https://www.bestfightodds.com/search?query=Caros Fodor,/fighters/Caros-Fodor-2009
1592,Huna Ryan,https://www.bestfightodds.com/search?query=Huna Ryan,/fighters/James-Te-Huna-1657
1595,Motonobu Tezuka,https://www.bestfightodds.com/search?query=Motonobu Tezuka,
1597,Ulysses Gomez,https://www.bestfightodds.com/search?query=Ulysses Gomez,/fighters/Ulysses-Gomez-1066
1599,Jay Hieron,https://www.bestfightodds.com/search?query=Jay Hieron,
1602,Milton Vieira,https://www.bestfightodds.com/search?query=Milton Vieira,/fighters/Milton-Vieira-705
1603,CJ Keith,https://www.bestfightodds.com/search?query=CJ Keith,/fighters/C-J-Keith-3231
1604,Pedro Nobre,https://www.bestfightodds.com/search?query=Pedro Nobre,/fighters/Pedro-Nobre-3819
1605,Santos Cain,https://www.bestfightodds.com/search?query=Santos Cain,/fighters/Cain-Carrizosa-4401
1606,Byron Bloodworth,https://www.bestfightodds.com/search?query=Byron Bloodworth,/fighters/Byron-Bloodworth-2934
1608,Fries Todd,https://www.bestfightodds.com/search?query=Fries Todd,/fighters/Phil-de-Fries-2990
1609,Shane del,https://www.bestfightodds.com/search?query=Shane del,/fighters/Shane-Nix-1986
1614,John Cofer,https://www.bestfightodds.com/search?query=John Cofer,/fighters/John-Cofer-3283
1616,Manuel Rodriguez,https://www.bestfightodds.com/search?query=Manuel Rodriguez,/fighters/Manuel-Rodriguez-1985
1621,Chad Griggs,https://www.bestfightodds.com/search?query=Chad Griggs,/fighters/Chad-Griggs-2012
1624,Kim Paulo,https://www.bestfightodds.com/search?query=Kim Paulo,/fighters/Paulo-Alcozar-5409
1625,Tom DeBlass,https://www.bestfightodds.com/search?query=Tom DeBlass,
1626,Nogueira Dave,https://www.bestfightodds.com/search?query=Nogueira Dave,/fighters/Alexandre-Nogueira-658
1629,Joey Gambino,https://www.bestfightodds.com/search?query=Joey Gambino,/fighters/Joey-Gambino-3344
1630,Carlo Prater,https://www.bestfightodds.com/search?query=Carlo Prater,/fighters/Carlo-Prater-179
1638,Tommy Hayden,https://www.bestfightodds.com/search?query=Tommy Hayden,/fighters/Tommy-Hayden-3093
1639,Eiji Mitsuoka,https://www.bestfightodds.com/search?query=Eiji Mitsuoka,/fighters/Eiji-Mitsuoka-654
1640,Fries Oli,https://www.bestfightodds.com/search?query=Fries Oli,/fighters/Phil-de-Fries-2990
1644,Huna Joey,https://www.bestfightodds.com/search?query=Huna Joey,/fighters/James-Te-Huna-1657
1645,Anjos Anthony,https://www.bestfightodds.com/search?query=Anjos Anthony,/fighters/Rafael-Dos-Anjos-895
1647,Josh Ferguson,https://www.bestfightodds.com/search?query=Josh Ferguson,/fighters/Josh-Ferguson-3068
1648,Kim Demian,https://www.bestfightodds.com/search?query=Kim Demian,
1650,Yoislandy Izquierdo,https://www.bestfightodds.com/search?query=Yoislandy Izquierdo,
1652,Wagner Campos,https://www.bestfightodds.com/search?query=Wagner Campos,/fighters/Wagner-Campos-3422
1657,Luis Ramos,https://www.bestfightodds.com/search?query=Luis Ramos,/fighters/Luis-Ramos-2713
1659,Bernardo Magalhaes,https://www.bestfightodds.com/search?query=Bernardo Magalhaes,/fighters/Bernardo-Magalhaes-3098
1660,Carlos Eduardo,https://www.bestfightodds.com/search?query=Carlos Eduardo,/fighters/Carlos-Eduardo-4428
1662,Chris Tickle,https://www.bestfightodds.com/search?query=Chris Tickle,/fighters/Chris-Tickle-3277
1663,Chris Saunders,https://www.bestfightodds.com/search?query=Chris Saunders,/fighters/Chris-Saunders-2677
1664,Pat Schilling,https://www.bestfightodds.com/search?query=Pat Schilling,/fighters/Joe-Schilling-5281
1665,Santos Frank,https://www.bestfightodds.com/search?query=Santos Frank,/fighters/Frank-Mir-123
1667,Jung Dustin,https://www.bestfightodds.com/search?query=Jung Dustin,/fighters/Da-Un-Jung-9389
1670,Anjos Kamal,https://www.bestfightodds.com/search?query=Anjos Kamal,/fighters/Rafael-Dos-Anjos-895
1671,Jorge Lopez,https://www.bestfightodds.com/search?query=Jorge Lopez,/fighters/Jorge-Lopez-2308
1672,Nick Denis,https://www.bestfightodds.com/search?query=Nick Denis,/fighters/Nick-Denis-1146
1674,Eddie Yagin,https://www.bestfightodds.com/search?query=Eddie Yagin,/fighters/Eddie-Yagin-2845
1676,Eric Wisely,https://www.bestfightodds.com/search?query=Eric Wisely,/fighters/Eric-Wisely-2510
1680,Huna Aaron,https://www.bestfightodds.com/search?query=Huna Aaron,/fighters/James-Te-Huna-1657
1687,Jon Olav,https://www.bestfightodds.com/search?query=Jon Olav,
1695,Kim Sean,https://www.bestfightodds.com/search?query=Kim Sean,/fighters/Sean-Atkinson-11237
1698,Dustin Neace,https://www.bestfightodds.com/search?query=Dustin Neace,/fighters/Dustin-Neace-1647
1699,Stephen Bass,https://www.bestfightodds.com/search?query=Stephen Bass,/fighters/Stephen-Bass-3065
1703,Shamar Bailey,https://www.bestfightodds.com/search?query=Shamar Bailey,/fighters/Shamar-Bailey-1620
1704,Nick Pace,https://www.bestfightodds.com/search?query=Nick Pace,/fighters/Nick-Pace-1378
1709,Paul Bradley,https://www.bestfightodds.com/search?query=Paul Bradley,/fighters/Paul-Bradley-1588
1710,Matt Lucas,https://www.bestfightodds.com/search?query=Matt Lucas,/fighters/Matt-Lucas-2869
1712,Edward Faaloloto,https://www.bestfightodds.com/search?query=Edward Faaloloto,/fighters/Edward-Faaloloto-2153
1722,Huna Ricardo,https://www.bestfightodds.com/search?query=Huna Ricardo,/fighters/James-Te-Huna-1657
1725,Donny Walker,https://www.bestfightodds.com/search?query=Donny Walker,/fighters/Donny-Walker-2626
1732,Nogueira Brendan,https://www.bestfightodds.com/search?query=Nogueira Brendan,/fighters/Alexandre-Nogueira-658
1734,Jason Reinhardt,https://www.bestfightodds.com/search?query=Jason Reinhardt,/fighters/Jason-Reinhardt-286
1736,TJ O'Brien,https://www.bestfightodds.com/search?query=TJ O'Brien,/fighters/Jake-O-Brien-488
1741,Curt Warburton,https://www.bestfightodds.com/search?query=Curt Warburton,/fighters/Curt-Warburton-2224
1744,Javier Vazquez,https://www.bestfightodds.com/search?query=Javier Vazquez,/fighters/Javier-Vazquez-1271
1749,Kyle Watson,https://www.bestfightodds.com/search?query=Kyle Watson,/fighters/Kyle-Watson-1288
1753,Charlie Valencia,https://www.bestfightodds.com/search?query=Charlie Valencia,/fighters/Charlie-Valencia-415
1755,Jung Leonard,https://www.bestfightodds.com/search?query=Jung Leonard,/fighters/Christian-Leonard-9667
1764,Antonio Banuelos,https://www.bestfightodds.com/search?query=Antonio Banuelos,/fighters/Antonio-Banuelos-152
1765,Ricardo Romero,https://www.bestfightodds.com/search?query=Ricardo Romero,/fighters/Ricardo-Romero-1931
1766,Gabe Ruediger,https://www.bestfightodds.com/search?query=Gabe Ruediger,/fighters/Gabe-Ruediger-1109
1768,Willamy Freire,https://www.bestfightodds.com/search?query=Willamy Freire,/fighters/Willamy-Freire-1933
1772,Amilcar Alves,https://www.bestfightodds.com/search?query=Amilcar Alves,/fighters/Amilcar-Alves-1928
1774,Antonio McKee,https://www.bestfightodds.com/search?query=Antonio McKee,/fighters/Antonio-McKee-1115
1775,Greg Soto,https://www.bestfightodds.com/search?query=Greg Soto,/fighters/Greg-Soto-1764
1779,Aaron Wilkinson,https://www.bestfightodds.com/search?query=Aaron Wilkinson,/fighters/Aaron-Wilkinson-2221
1781,Tyler Toner,https://www.bestfightodds.com/search?query=Tyler Toner,/fighters/Tyler-Toner-1649
1783,Maiquel Falcao,https://www.bestfightodds.com/search?query=Maiquel Falcao,/fighters/Maiquel-Falcao-2102
1787,Mark Scanlon,https://www.bestfightodds.com/search?query=Mark Scanlon,/fighters/Mark-Scanlon-2162
1788,Alexandre Ferreira,https://www.bestfightodds.com/search?query=Alexandre Ferreira,/fighters/Alexandre-Ferreira-530
1789,Gilbert Yvel,https://www.bestfightodds.com/search?query=Gilbert Yvel,/fighters/Gilbert-Yvel-977
1792,Mark Holst,https://www.bestfightodds.com/search?query=Mark Holst,/fighters/Mark-Holst-1858
1793,Vinicius Queiroz,https://www.bestfightodds.com/search?query=Vinicius Queiroz,/fighters/Vinicius-Queiroz-3693
1794,Julio Paulino,https://www.bestfightodds.com/search?query=Julio Paulino,/fighters/Julio-Paulino-1558
1800,James Toney,https://www.bestfightodds.com/search?query=James Toney,/fighters/James-Toney-1842
1801,John Salter,https://www.bestfightodds.com/search?query=John Salter,/fighters/John-Salter-1392
1803,Steve Steinbeiss,https://www.bestfightodds.com/search?query=Steve Steinbeiss,/fighters/Steve-Steinbeiss-812
1807,James Hammortree,https://www.bestfightodds.com/search?query=James Hammortree,/fighters/James-Hammortree-1963
1810,Joe Brammer,https://www.bestfightodds.com/search?query=Joe Brammer,
1811,Dan Lauzon,https://www.bestfightodds.com/search?query=Dan Lauzon,/fighters/Dan-Lauzon-831
1816,Renzo Gracie,https://www.bestfightodds.com/search?query=Renzo Gracie,/fighters/Renzo-Gracie-1658
1818,Mostapha Al-Turk,https://www.bestfightodds.com/search?query=Mostapha Al-Turk,/fighters/Mostapha-Al-Turk-797
1819,Lucio Linhares,https://www.bestfightodds.com/search?query=Lucio Linhares,/fighters/Lucio-Linhares-1457
1820,Ronys Torres,https://www.bestfightodds.com/search?query=Ronys Torres,/fighters/Ronys-Torres-3625
1825,Chase Gormley,https://www.bestfightodds.com/search?query=Chase Gormley,/fighters/Chase-Gormley-835
1827,Santos Gabriel,https://www.bestfightodds.com/search?query=Santos Gabriel,/fighters/Gabriel-Al-Sulwi-11286
1829,Huna Igor,https://www.bestfightodds.com/search?query=Huna Igor,/fighters/James-Te-Huna-1657
1833,Rolles Gracie,https://www.bestfightodds.com/search?query=Rolles Gracie,/fighters/Rolles-Gracie-1633
1837,Jay Silva,https://www.bestfightodds.com/search?query=Jay Silva,/fighters/Jay-Silva-1323
1839,Anjos Kyle,https://www.bestfightodds.com/search?query=Anjos Kyle,/fighters/Rafael-Dos-Anjos-895
1840,Santos Gilbert,https://www.bestfightodds.com/search?query=Santos Gilbert,/fighters/Sam-Gilbert-3668
1844,Darrill Schoonover,https://www.bestfightodds.com/search?query=Darrill Schoonover,
1846,Marcus Jones,https://www.bestfightodds.com/search?query=Marcus Jones,/fighters/Marcus-Jones-1078
1848,Justin Wren,https://www.bestfightodds.com/search?query=Justin Wren,/fighters/Justin-Wren-1677
1858,Razak Al-Hassan,https://www.bestfightodds.com/search?query=Razak Al-Hassan,/fighters/Razak-Al-Hassan-5591
1860,Santos Mirko,https://www.bestfightodds.com/search?query=Santos Mirko,/fighters/Mirko-Cro-Cop-8588
1861,Anjos Rob,https://www.bestfightodds.com/search?query=Anjos Rob,/fighters/Rafael-Dos-Anjos-895
1868,Nogueira Randy,https://www.bestfightodds.com/search?query=Nogueira Randy,/fighters/Alexandre-Nogueira-658
1871,Danillo Villefort,https://www.bestfightodds.com/search?query=Danillo Villefort,/fighters/Danillo-Villefort-696
1874,Kim TJ,https://www.bestfightodds.com/search?query=Kim TJ,
1876,Frank Lester,https://www.bestfightodds.com/search?query=Frank Lester,/fighters/Frank-Lester-1438
1877,Cameron Dollar,https://www.bestfightodds.com/search?query=Cameron Dollar,/fighters/Cameron-Dollar-1439
1878,Denis Stojnic,https://www.bestfightodds.com/search?query=Denis Stojnic,/fighters/Denis-Stojnic-1005
1882,Andre Gusmao,https://www.bestfightodds.com/search?query=Andre Gusmao,/fighters/Andre-Gusmao-788
1883,David Kaplan,https://www.bestfightodds.com/search?query=David Kaplan,/fighters/David-Kaplan-1911
1884,Brandon Wolff,https://www.bestfightodds.com/search?query=Brandon Wolff,/fighters/Brandon-Wolff-904
1887,Xavier Foupa-Pokam,https://www.bestfightodds.com/search?query=Xavier Foupa-Pokam,/fighters/Xavier-Foupa-Pokam-1032
1893,Tim McKenzie,https://www.bestfightodds.com/search?query=Tim McKenzie,/fighters/Tim-McKenzie-562
1894,Joe Vedepo,https://www.bestfightodds.com/search?query=Joe Vedepo,
1895,Nissen Osterneck,https://www.bestfightodds.com/search?query=Nissen Osterneck,
1896,Jesse Sanders,https://www.bestfightodds.com/search?query=Jesse Sanders,/fighters/Jesse-Sanders-1072
1898,Matt Horwich,https://www.bestfightodds.com/search?query=Matt Horwich,/fighters/Matt-Horwich-334
1900,Ryan Madigan,https://www.bestfightodds.com/search?query=Ryan Madigan,/fighters/Ryan-Madigan-1061
1902,Michael Patt,https://www.bestfightodds.com/search?query=Michael Patt,/fighters/Michael-Patt-830
1903,Brian Cobb,https://www.bestfightodds.com/search?query=Brian Cobb,/fighters/Brian-Cobb-1029
1904,Neil Grove,https://www.bestfightodds.com/search?query=Neil Grove,/fighters/Neil-Grove-556
1905,Santos Stefan,https://www.bestfightodds.com/search?query=Santos Stefan,/fighters/Stefan-Croituru-6441
1911,Derek Downey,https://www.bestfightodds.com/search?query=Derek Downey,/fighters/Derek-Downey-1062
1917,Antonio Mendes,https://www.bestfightodds.com/search?query=Antonio Mendes,/fighters/Antonio-Mendes-610
1918,Ivan Serati,https://www.bestfightodds.com/search?query=Ivan Serati,/fighters/Ivan-Serati-965
1920,Tom Egan,https://www.bestfightodds.com/search?query=Tom Egan,
1921,Alexandre Barros,https://www.bestfightodds.com/search?query=Alexandre Barros,/fighters/Alexandre-Barros-1002
1923,Mike Wessel,https://www.bestfightodds.com/search?query=Mike Wessel,/fighters/Mike-Wessel-1004
1924,Reese Andy,https://www.bestfightodds.com/search?query=Reese Andy,/fighters/Reese-Andy-771
1925,Dan Evensen,https://www.bestfightodds.com/search?query=Dan Evensen,
1926,Jules Bruchez,https://www.bestfightodds.com/search?query=Jules Bruchez,
1927,Shane Primm,https://www.bestfightodds.com/search?query=Shane Primm,/fighters/Shane-Primm-990
1928,John Polakowski,https://www.bestfightodds.com/search?query=John Polakowski,/fighters/John-Polakowski-997
1929,Brodie Farber,https://www.bestfightodds.com/search?query=Brodie Farber,
1930,Johnny Rees,https://www.bestfightodds.com/search?query=Johnny Rees,/fighters/Johnny-Rees-793
1935,Josh Hendricks,https://www.bestfightodds.com/search?query=Josh Hendricks,/fighters/Josh-Hendricks-894
1937,Ryan Thomas,https://www.bestfightodds.com/search?query=Ryan Thomas,/fighters/Ryan-Thomas-820
1940,Santos Fabricio,https://www.bestfightodds.com/search?query=Santos Fabricio,/fighters/Fabricio-Andrade-10209
1943,Samy Schiavo,https://www.bestfightodds.com/search?query=Samy Schiavo,
1944,David Baron,https://www.bestfightodds.com/search?query=David Baron,/fighters/David-Baron-849
1945,Neil Wain,https://www.bestfightodds.com/search?query=Neil Wain,/fighters/Neil-Wain-646
