,Unnamed: 0,Fighter_A,Fighter_B,A_Kd,B_Kd,A_Sig_strike_land,A_Sig_strike_att,B_Sig_strike_land,B_Sig_strike_att,A_Sig_strike_percent,B_Sig_strike_percent,A_Total_Strikes_land,A_Total_Strikes_att,B_Total_Strikes_land,B_Total_Strikes_att,A_Total_Strikes_percent,B_Total_Strikes_percent,A_Takedowns_land,A_Takedowns_att,B_Takedowns_land,B_Takedowns_att,A_Takedown_percent,B_Takedown_percent,A_Sub_Attempts_land,B_Sub_Attempts_land,A_Rev,B_Rev,A_Ctrl_time_min,A_Ctrl_time_sec,B_Ctrl_time_min,B_Ctrl_time_sec,A_Ctrl_time_tot,B_Ctrl_time_tot,details,event_title,event_url,date,Winner,A_Head_Strikes_land,A_Head_Strikes_att,B_Head_Strikes_land,B_Head_Strikes_att,A_Head_Strikes_percent,B_Head_Strikes_percent,A_Body_Strikes_land,A_Body_Strikes_att,B_Body_Strikes_land,B_Body_Strikes_att,A_Body_Strikes_percent,B_Body_Strikes_percent,A_Leg_Strikes_land,A_Leg_Strikes_att,B_Leg_Strikes_land,B_Leg_Strikes_att,A_Leg_Strikes_percent,B_Leg_Strikes_percent,A_Distance_Strikes_land,A_Distance_Strikes_att,B_Distance_Strikes_land,B_Distance_Strikes_att,A_Distance_Strikes_percent,B_Distance_Strikes_percent,A_Clinch_Strikes_land,A_Clinch_Strikes_att,B_Clinch_Strikes_land,B_Clinch_Strikes_att,A_Clinch_Strikes_percent,B_Clinch_Strikes_percent,A_Ground_Strikes_land,A_Ground_Strikes_att,B_Ground_Strikes_land,B_Ground_Strikes_att,A_Ground_Strikes_percent,B_Ground_Strikes_percent,Fighter_A_Odds_obf,Fighter_B_Odds_obf,favorite?
1279,1279,Edson Barboza,Dan Hooker,1,0,126,226,81,204,0.55,0.39,127,227,111,234,0.5594713656387665,0.4743589743589743,0,1,0,1,0.0,0.0,0,0,0,0,1,43.0,0,5.0,103.0,5.0,Punches to Body At Distance,UFC Fight Night: Lee vs. Iaquinta,http://www.ufcstats.com/event-details/7a703c565ccaa18f,2018-12-15,Edson Barboza,71.0,160.0,59.0,161.0,0.44375,0.3664596273291925,36.0,43.0,12.0,29.0,0.8372093023255814,0.4137931034482758,19.0,23.0,10.0,14.0,0.8260869565217391,0.7142857142857143,117.0,215.0,78.0,198.0,0.5441860465116279,0.3939393939393939,9.0,11.0,3.0,6.0,0.8181818181818182,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-105.0,-125.0,0
1280,1280,Trevor Smith,Zak Cummings,0,1,54,103,56,139,0.52,0.4,73,128,63,147,0.5703125,0.4285714285714285,0,0,0,5,0.0,0.0,0,0,1,0,2,6.0,2,5.0,126.0,125.0,Sal D'amato                                     28 - 29.          Gabriel Sabaitis                                     28 - 29.          Larry Struck                                     28 - 29.,UFC Fight Night: Lee vs. Iaquinta,http://www.ufcstats.com/event-details/7a703c565ccaa18f,2018-12-15,Zak Cummings,42.0,85.0,30.0,108.0,0.4941176470588235,0.2777777777777778,11.0,14.0,9.0,11.0,0.7857142857142857,0.8181818181818182,1.0,4.0,17.0,20.0,0.25,0.85,41.0,81.0,48.0,128.0,0.5061728395061729,0.375,5.0,9.0,4.0,7.0,0.5555555555555556,0.5714285714285714,8.0,13.0,4.0,4.0,0.6153846153846154,1.0,255.0,-357.0,0
1281,1281,Gerald Meerschaert,Jack Hermansson,0,0,1,2,41,59,0.5,0.69,1,2,53,73,0.5,0.726027397260274,0,2,1,2,0.0,0.5,0,1,1,0,0,15.0,3,58.0,15.0,238.0,Guillotine Choke On Ground,UFC Fight Night: Lee vs. Iaquinta,http://www.ufcstats.com/event-details/7a703c565ccaa18f,2018-12-15,Jack Hermansson,0.0,1.0,37.0,54.0,0.0,0.6851851851851852,1.0,1.0,3.0,4.0,1.0,0.75,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,0.6666666666666666,0.0,0.0,38.0,55.0,0.0,0.6909090909090909,130.0,-161.0,0
1282,1282,Jared Gordon,Joaquim Silva,0,0,116,194,95,191,0.59,0.49,149,228,121,218,0.6535087719298246,0.555045871559633,3,8,1,1,0.375,1.0,0,2,0,0,4,25.0,0,39.0,265.0,39.0,Punches to Head At Distance,UFC Fight Night: Lee vs. Iaquinta,http://www.ufcstats.com/event-details/7a703c565ccaa18f,2018-12-15,Joaquim Silva,94.0,166.0,54.0,138.0,0.5662650602409639,0.391304347826087,10.0,15.0,30.0,42.0,0.6666666666666666,0.7142857142857143,12.0,13.0,11.0,11.0,0.9230769230769232,1.0,88.0,163.0,78.0,172.0,0.5398773006134969,0.4534883720930232,13.0,15.0,15.0,17.0,0.8666666666666667,0.8823529411764706,15.0,16.0,2.0,2.0,0.9375,1.0,-125.0,-105.0,1
1283,1283,Max Holloway,Brian Ortega,0,0,290,490,110,292,0.59,0.37,307,507,112,294,0.6055226824457594,0.3809523809523809,1,1,2,11,1.0,0.1818181818181818,0,0,0,0,0,16.0,2,25.0,16.0,145.0,0,UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,2018-12-08,Max Holloway,244.0,430.0,87.0,267.0,0.5674418604651162,0.3258426966292135,41.0,55.0,16.0,18.0,0.7454545454545455,0.8888888888888888,5.0,5.0,7.0,7.0,1.0,1.0,281.0,479.0,101.0,282.0,0.5866388308977035,0.3581560283687943,8.0,10.0,9.0,10.0,0.8,0.9,1.0,1.0,0.0,0.0,1.0,0.0,-111.0,-120.0,0
1284,1284,Elias Theodorou,Eryk Anders,0,1,92,211,65,133,0.43,0.48,102,221,66,134,0.4615384615384615,0.4925373134328358,0,3,0,1,0.0,0.0,0,0,0,0,0,36.0,0,23.0,36.0,23.0,Christopher Doyle                                     28 - 29.          Benoit Roussel                                     29 - 28.          Sal D'amato                                     28 - 29.,UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,2018-12-08,Elias Theodorou,31.0,127.0,54.0,116.0,0.2440944881889764,0.4655172413793103,31.0,42.0,10.0,16.0,0.7380952380952381,0.625,30.0,42.0,1.0,1.0,0.7142857142857143,1.0,64.0,171.0,48.0,105.0,0.3742690058479532,0.4571428571428571,28.0,40.0,17.0,28.0,0.7,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,-161.0,105.0,1
1285,1285,Chad Laprise,Dhiego Lima,0,1,8,16,5,25,0.5,0.2,8,16,5,25,0.5,0.2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,2.0,0.0,2.0,Punch to Head At Distance,UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,2018-12-08,Dhiego Lima,2.0,9.0,4.0,23.0,0.2222222222222222,0.1739130434782608,0.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,0.0,8.0,16.0,5.0,25.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400.0,300.0,1
1286,1286,Brad Katona,Matthew Lopez,0,0,76,158,69,142,0.48,0.48,86,170,79,155,0.5058823529411764,0.5096774193548387,0,3,4,6,0.0,0.6666666666666666,0,1,0,0,0,13.0,0,55.0,13.0,55.0,Patrick Goulah                                     27 - 30.          Jason Rodgers                                     28 - 29.                                                28 - 29.,UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,2018-12-08,Brad Katona,40.0,106.0,41.0,99.0,0.3773584905660377,0.4141414141414141,12.0,26.0,17.0,31.0,0.4615384615384615,0.5483870967741935,24.0,26.0,11.0,12.0,0.9230769230769232,0.9166666666666666,67.0,146.0,65.0,134.0,0.4589041095890411,0.4850746268656716,4.0,6.0,3.0,6.0,0.6666666666666666,0.5,5.0,6.0,1.0,2.0,0.8333333333333334,0.5,-175.0,135.0,1
1287,1287,Valentina Shevchenko,Joanna Jedrzejczyk,0,0,89,191,78,250,0.46,0.31,118,223,124,300,0.5291479820627802,0.4133333333333333,5,14,0,0,0.3571428571428571,0.0,0,0,0,0,8,14.0,0,17.0,494.0,17.0,Benoit Roussel                                     46 - 49.          Eric Colon                                     46 - 49.          Jason Rodgers                                     46 - 49.,UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,2018-12-08,Valentina Shevchenko,50.0,135.0,12.0,133.0,0.3703703703703703,0.0902255639097744,16.0,25.0,44.0,78.0,0.64,0.5641025641025641,23.0,31.0,22.0,39.0,0.7419354838709677,0.5641025641025641,65.0,159.0,59.0,224.0,0.4088050314465409,0.2633928571428571,16.0,24.0,19.0,26.0,0.6666666666666666,0.7307692307692307,8.0,8.0,0.0,0.0,1.0,0.0,-333.0,250.0,1
1288,1288,Alex Oliveira,Gunnar Nelson,0,0,36,49,11,11,0.73,1.0,52,69,20,20,0.7536231884057971,1.0,0,2,2,5,0.0,0.4,0,1,1,0,3,6.0,4,42.0,186.0,282.0,Rear Naked Choke,UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,2018-12-08,Gunnar Nelson,27.0,40.0,10.0,10.0,0.675,1.0,6.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,1.0,0.75,1.0,9.0,9.0,1.0,1.0,1.0,1.0,24.0,36.0,9.0,9.0,0.6666666666666666,1.0,125.0,-155.0,0
1289,1289,Diego Ferreira,Kyle Nelson,0,0,54,102,20,50,0.52,0.4,63,112,20,50,0.5625,0.4,2,4,0,0,0.5,0.0,1,0,0,0,3,28.0,0,14.0,208.0,14.0,Punches to Head From Mount,UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,2018-12-08,Diego Ferreira,42.0,87.0,12.0,37.0,0.4827586206896552,0.3243243243243243,8.0,11.0,6.0,10.0,0.7272727272727273,0.6,4.0,4.0,2.0,3.0,1.0,0.6666666666666666,27.0,55.0,19.0,48.0,0.4909090909090909,0.3958333333333333,1.0,1.0,1.0,1.0,1.0,1.0,26.0,46.0,0.0,1.0,0.5652173913043478,0.0,-556.0,400.0,1
1290,1290,Jimi Manuwa,Thiago Santos,0,2,27,42,42,74,0.64,0.56,30,45,65,97,0.6666666666666666,0.6701030927835051,0,2,1,3,0.0,0.3333333333333333,0,0,0,0,2,25.0,1,20.0,145.0,80.0,Punch to Head In Clinch,UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,2018-12-08,Thiago Santos,15.0,30.0,27.0,58.0,0.5,0.4655172413793103,12.0,12.0,13.0,14.0,1.0,0.9285714285714286,0.0,0.0,2.0,2.0,0.0,1.0,8.0,20.0,20.0,45.0,0.4,0.4444444444444444,17.0,19.0,22.0,28.0,0.8947368421052632,0.7857142857142857,2.0,3.0,0.0,1.0,0.6666666666666666,0.0,160.0,-190.0,0
1291,1291,Olivier Aubin-Mercier,Gilbert Burns,0,1,40,96,76,143,0.41,0.53,42,98,120,190,0.4285714285714285,0.631578947368421,0,0,3,7,0.0,0.4285714285714285,0,0,0,0,0,51.0,6,17.0,51.0,377.0,Eric Colon                                     27 - 30.          Declan Woods                                     27 - 30.          Sal D'amato                                     28 - 29.,UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,2018-12-08,Gilbert Burns,35.0,88.0,57.0,121.0,0.3977272727272727,0.4710743801652892,5.0,8.0,16.0,17.0,0.625,0.9411764705882352,0.0,0.0,3.0,5.0,0.0,0.6,37.0,93.0,37.0,95.0,0.3978494623655914,0.3894736842105263,3.0,3.0,6.0,6.0,1.0,1.0,0.0,0.0,33.0,42.0,0.0,0.7857142857142857,-161.0,109.0,1
1292,1292,Devin Clark,Aleksandar Rakic,1,1,19,31,31,45,0.61,0.68,24,36,33,47,0.6666666666666666,0.7021276595744681,0,2,0,1,0.0,0.0,0,0,0,0,0,50.0,1,6.0,50.0,66.0,Spinning Back Fist Head,UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,2018-12-08,Aleksandar Rakic,15.0,26.0,12.0,24.0,0.5769230769230769,0.5,0.0,1.0,10.0,10.0,0.0,1.0,4.0,4.0,9.0,11.0,1.0,0.8181818181818182,3.0,13.0,11.0,19.0,0.2307692307692307,0.5789473684210527,9.0,10.0,10.0,10.0,0.9,1.0,7.0,8.0,10.0,16.0,0.875,0.625,400.0,-625.0,0
1293,1293,Claudia Gadelha,Nina Nunes,0,0,49,112,96,211,0.43,0.45,85,149,123,238,0.5704697986577181,0.5168067226890757,2,10,0,0,0.2,0.0,0,0,0,0,3,20.0,0,0.0,200.0,0.0,Declan Woods                                     28 - 29.          David Therien                                     28 - 29.          Greg Jackson                                     28 - 29.,UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,2018-12-08,Nina Nunes,45.0,106.0,62.0,173.0,0.4245283018867924,0.3583815028901734,3.0,4.0,5.0,9.0,0.75,0.5555555555555556,1.0,2.0,29.0,29.0,0.5,1.0,38.0,97.0,91.0,205.0,0.3917525773195876,0.4439024390243902,4.0,8.0,5.0,6.0,0.5,0.8333333333333334,7.0,7.0,0.0,0.0,1.0,0.0,-333.0,240.0,1
1294,1294,Keita Nakamura,Salim Touahri,1,0,41,97,34,79,0.42,0.43,55,112,42,87,0.4910714285714285,0.4827586206896552,0,4,0,0,0.0,0.0,0,0,0,0,0,0.0,0,40.0,0.0,40.0,Howie Booth                                     27 - 30.          Howard Hughes                                     29 - 28.          Charlie Keech                                     28 - 29.,UFC Fight Night: Dos Santos vs. Tuivasa,http://www.ufcstats.com/event-details/d1d20e651e6cbc02,2018-12-01,Keita Nakamura,32.0,82.0,14.0,52.0,0.3902439024390244,0.2692307692307692,2.0,6.0,17.0,24.0,0.3333333333333333,0.7083333333333334,7.0,9.0,3.0,3.0,0.7777777777777778,1.0,36.0,89.0,25.0,69.0,0.4044943820224719,0.3623188405797101,5.0,8.0,9.0,10.0,0.625,0.9,0.0,0.0,0.0,0.0,0.0,0.0,-172.0,128.0,1
1295,1295,Alex Gorgees,Damir Ismagulov,0,0,10,31,34,55,0.32,0.61,22,43,103,137,0.5116279069767442,0.7518248175182481,0,0,5,11,0.0,0.4545454545454545,0,0,0,0,0,0.0,9,46.0,0.0,586.0,Anthony Dimitriou                                     25 - 30.          Evan Field                                     26 - 30.          Charlie Keech                                     26 - 30.,UFC Fight Night: Dos Santos vs. Tuivasa,http://www.ufcstats.com/event-details/d1d20e651e6cbc02,2018-12-01,Damir Ismagulov,5.0,21.0,22.0,38.0,0.238095238095238,0.5789473684210527,3.0,5.0,9.0,13.0,0.6,0.6923076923076923,2.0,5.0,3.0,4.0,0.4,0.75,5.0,26.0,20.0,32.0,0.1923076923076923,0.625,5.0,5.0,3.0,3.0,1.0,1.0,0.0,0.0,11.0,20.0,0.0,0.55,400.0,-556.0,0
1296,1296,Suman Mokhtarian,Sodiq Yusuff,0,0,5,9,23,43,0.55,0.53,6,10,44,66,0.6,0.6666666666666666,0,0,0,0,0.0,0.0,0,0,0,0,0,34.0,0,57.0,34.0,57.0,Punches to Head At Distance,UFC Fight Night: Dos Santos vs. Tuivasa,http://www.ufcstats.com/event-details/d1d20e651e6cbc02,2018-12-01,Sodiq Yusuff,1.0,5.0,18.0,38.0,0.2,0.4736842105263157,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,19.0,36.0,0.4285714285714285,0.5277777777777778,2.0,2.0,4.0,7.0,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,450.0,-625.0,0
1297,1297,Wilson Reis,Ben Nguyen,0,0,32,115,39,111,0.27,0.35,41,126,53,126,0.3253968253968254,0.4206349206349206,7,17,0,0,0.4117647058823529,0.0,1,0,0,0,5,57.0,0,25.0,357.0,25.0,Anthony Dimitriou                                     27 - 30.          Howard Hughes                                     27 - 30.          Kon Papaioannou                                     27 - 30.,UFC Fight Night: Dos Santos vs. Tuivasa,http://www.ufcstats.com/event-details/d1d20e651e6cbc02,2018-12-01,Wilson Reis,18.0,91.0,31.0,97.0,0.1978021978021978,0.3195876288659793,4.0,12.0,7.0,12.0,0.3333333333333333,0.5833333333333334,10.0,12.0,1.0,2.0,0.8333333333333334,0.5,30.0,111.0,37.0,108.0,0.2702702702702703,0.3425925925925926,2.0,4.0,2.0,3.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,125.0,-161.0,0
1298,1298,Mauricio Rua,Tyson Pedro,1,0,30,56,31,44,0.53,0.7,62,94,36,49,0.6595744680851063,0.7346938775510204,3,5,0,1,0.6,0.0,0,1,0,0,5,18.0,0,41.0,318.0,41.0,Punches to Head At Distance,UFC Fight Night: Dos Santos vs. Tuivasa,http://www.ufcstats.com/event-details/d1d20e651e6cbc02,2018-12-01,Mauricio Rua,23.0,45.0,21.0,33.0,0.5111111111111111,0.6363636363636364,2.0,3.0,9.0,10.0,0.6666666666666666,0.9,5.0,8.0,1.0,1.0,0.625,1.0,12.0,26.0,21.0,33.0,0.4615384615384615,0.6363636363636364,1.0,2.0,10.0,11.0,0.5,0.9090909090909092,17.0,28.0,0.0,0.0,0.6071428571428571,0.0,400.0,-556.0,0
1299,1299,Mark Hunt,Justin Willis,0,0,19,60,59,103,0.31,0.57,19,60,59,103,0.3166666666666666,0.5728155339805825,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,Howie Booth                                     28 - 29.          Anthony Dimitriou                                     28 - 29.          Evan Field                                     28 - 29.,UFC Fight Night: Dos Santos vs. Tuivasa,http://www.ufcstats.com/event-details/d1d20e651e6cbc02,2018-12-01,Justin Willis,3.0,37.0,45.0,84.0,0.081081081081081,0.5357142857142857,11.0,18.0,3.0,6.0,0.6111111111111112,0.5,5.0,5.0,11.0,13.0,1.0,0.8461538461538461,19.0,60.0,59.0,103.0,0.3166666666666666,0.5728155339805825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-115.0,-111.0,1
1300,1300,Darren Stewart,Edmen Shahbazyan,0,0,34,71,22,37,0.47,0.59,46,84,27,43,0.5476190476190477,0.627906976744186,1,3,8,21,0.3333333333333333,0.3809523809523809,0,0,0,0,0,41.0,9,57.0,41.0,597.0,Chris Lee                                     28 - 29.          Junichiro Kamijo                                     29 - 28.          Patricia Morse-Jarman                                     28 - 29.,The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/event-details/c7ac79839e86ce33,2018-11-30,Edmen Shahbazyan,29.0,63.0,12.0,25.0,0.4603174603174603,0.48,4.0,6.0,6.0,8.0,0.6666666666666666,0.75,1.0,2.0,4.0,4.0,0.5,1.0,11.0,40.0,10.0,21.0,0.275,0.4761904761904761,12.0,16.0,11.0,15.0,0.75,0.7333333333333333,11.0,15.0,1.0,1.0,0.7333333333333333,1.0,-111.0,-120.0,0
1301,1301,Raoni Barcelos,Chris Gutierrez,0,0,35,63,26,52,0.55,0.5,83,118,32,60,0.7033898305084746,0.5333333333333333,2,2,0,1,1.0,0.0,1,0,0,0,5,23.0,0,0.0,323.0,0.0,Rear Naked Choke,The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/event-details/c7ac79839e86ce33,2018-11-30,Raoni Barcelos,33.0,60.0,9.0,25.0,0.55,0.36,0.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,17.0,23.0,0.6666666666666666,0.7391304347826086,3.0,22.0,23.0,48.0,0.1363636363636363,0.4791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,32.0,41.0,3.0,4.0,0.7804878048780488,0.75,-556.0,385.0,1
1302,1302,Pannie Kianzad,Macy Chiasson,0,1,19,39,24,50,0.48,0.48,30,50,37,64,0.6,0.578125,0,2,0,6,0.0,0.0,1,2,0,0,0,13.0,5,31.0,13.0,331.0,Rear Naked Choke,The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/event-details/c7ac79839e86ce33,2018-11-30,Macy Chiasson,10.0,27.0,11.0,31.0,0.3703703703703703,0.3548387096774194,9.0,12.0,12.0,18.0,0.75,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,1.0,8.0,23.0,12.0,28.0,0.3478260869565217,0.4285714285714285,11.0,16.0,10.0,18.0,0.6875,0.5555555555555556,0.0,0.0,2.0,4.0,0.0,0.5,-115.0,-111.0,1
1303,1303,Roosevelt Roberts,Darrell Horcher,0,0,16,35,10,33,0.45,0.3,23,42,19,43,0.5476190476190477,0.4418604651162791,0,0,0,1,0.0,0.0,1,0,0,0,0,5.0,0,56.0,5.0,56.0,Guillotine Choke Standing,The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/event-details/c7ac79839e86ce33,2018-11-30,Roosevelt Roberts,10.0,28.0,5.0,25.0,0.3571428571428571,0.2,4.0,5.0,5.0,7.0,0.8,0.7142857142857143,2.0,2.0,0.0,1.0,1.0,0.0,15.0,33.0,8.0,31.0,0.4545454545454545,0.2580645161290322,1.0,2.0,2.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-340.0,250.0,1
1304,1304,Maurice Greene,Michel Batista,0,0,9,15,0,0,0.6,0.0,11,18,4,10,0.6111111111111112,0.4,0,0,1,2,0.0,0.5,1,0,0,0,0,0.0,1,12.0,0.0,72.0,Triangle Choke From Bottom,The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/event-details/c7ac79839e86ce33,2018-11-30,Maurice Greene,6.0,11.0,0.0,0.0,0.5454545454545454,0.0,1.0,2.0,0.0,0.0,0.5,0.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,10.0,0.0,0.0,0.4,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-143.0,113.0,1
1305,1305,Juan Espino,Justin Frazier,0,0,22,23,4,6,0.95,0.66,44,52,17,19,0.8461538461538461,0.8947368421052632,2,2,0,0,1.0,0.0,2,0,0,0,3,21.0,0,0.0,201.0,0.0,Armbar From Crucifix,The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/event-details/c7ac79839e86ce33,2018-11-30,Juan Espino,19.0,20.0,0.0,2.0,0.95,0.0,3.0,3.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,4.0,5.0,1.0,0.8,17.0,18.0,0.0,0.0,0.9444444444444444,0.0,-180.0,150.0,1
1306,1306,Joseph Benavidez,Alex Perez,0,0,35,72,14,32,0.48,0.43,42,79,14,32,0.5316455696202531,0.4375,1,2,1,1,0.5,1.0,0,0,0,0,1,15.0,0,3.0,75.0,3.0,Punches to Head On Ground,The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/event-details/c7ac79839e86ce33,2018-11-30,Joseph Benavidez,20.0,48.0,5.0,21.0,0.4166666666666667,0.238095238095238,11.0,17.0,7.0,9.0,0.6470588235294118,0.7777777777777778,4.0,7.0,2.0,2.0,0.5714285714285714,1.0,19.0,50.0,9.0,27.0,0.38,0.3333333333333333,1.0,2.0,5.0,5.0,0.5,1.0,15.0,20.0,0.0,0.0,0.75,0.0,100.0,-127.0,0
1307,1307,Tim Means,Ricky Rainey,0,0,19,32,6,12,0.59,0.5,26,39,6,12,0.6666666666666666,0.5,2,2,0,0,1.0,0.0,0,0,0,0,0,33.0,0,0.0,33.0,0.0,Punches to Head On Ground,The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/event-details/c7ac79839e86ce33,2018-11-30,Tim Means,17.0,30.0,6.0,11.0,0.5666666666666667,0.5454545454545454,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,14.0,6.0,12.0,0.3571428571428571,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.7777777777777778,0.0,-400.0,280.0,1
1308,1308,Pedro Munhoz,Bryan Caraway,1,0,35,58,20,48,0.6,0.41,38,62,21,49,0.6129032258064516,0.4285714285714285,0,0,0,5,0.0,0.0,0,0,0,0,0,2.0,0,17.0,2.0,17.0,Kick to Body At Distance,The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/event-details/c7ac79839e86ce33,2018-11-30,Pedro Munhoz,24.0,45.0,18.0,46.0,0.5333333333333333,0.391304347826087,2.0,2.0,1.0,1.0,1.0,1.0,9.0,11.0,1.0,1.0,0.8181818181818182,1.0,27.0,47.0,20.0,45.0,0.574468085106383,0.4444444444444444,4.0,7.0,0.0,3.0,0.5714285714285714,0.0,4.0,4.0,0.0,0.0,1.0,0.0,-333.0,245.0,1
1309,1309,Kevin Holland,John Phillips,0,0,123,187,51,154,0.65,0.33,164,236,53,156,0.6949152542372882,0.3397435897435897,5,6,0,0,0.8333333333333334,0.0,2,0,0,1,3,22.0,0,49.0,202.0,49.0,Rear Naked Choke,UFC Fight Night: Blaydes vs. Ngannou 2,http://www.ufcstats.com/event-details/de25520d54eab12d,2018-11-24,Kevin Holland,74.0,127.0,21.0,108.0,0.5826771653543307,0.1944444444444444,33.0,42.0,16.0,29.0,0.7857142857142857,0.5517241379310345,16.0,18.0,14.0,17.0,0.8888888888888888,0.8235294117647058,95.0,153.0,43.0,132.0,0.6209150326797386,0.3257575757575757,11.0,12.0,7.0,16.0,0.9166666666666666,0.4375,17.0,22.0,1.0,6.0,0.7727272727272727,0.1666666666666666,-600.0,400.0,1
1310,1310,Curtis Blaydes,Francis Ngannou,0,1,1,8,13,17,0.12,0.76,1,8,13,17,0.125,0.7647058823529411,0,2,0,0,0.0,0.0,0,0,0,0,0,0.0,0,8.0,0.0,8.0,Punch to Head At Distance,UFC Fight Night: Blaydes vs. Ngannou 2,http://www.ufcstats.com/event-details/de25520d54eab12d,2018-11-24,Francis Ngannou,1.0,7.0,11.0,15.0,0.1428571428571428,0.7333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,3.0,6.0,0.125,0.5,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,6.0,0.0,0.8333333333333334,-250.0,200.0,1
1311,1311,Guido Cannetti,Marlon Vera,0,1,24,42,24,35,0.57,0.68,37,56,36,48,0.6607142857142857,0.75,2,4,2,2,0.5,1.0,0,2,0,0,2,46.0,1,21.0,166.0,81.0,Rear Naked Choke,UFC Fight Night: Magny vs. Ponzinibbio,http://www.ufcstats.com/event-details/aa3153a9941b4d44,2018-11-17,Marlon Vera,11.0,25.0,13.0,18.0,0.44,0.7222222222222222,8.0,10.0,10.0,14.0,0.8,0.7142857142857143,5.0,7.0,1.0,3.0,0.7142857142857143,0.3333333333333333,8.0,23.0,3.0,10.0,0.3478260869565217,0.3,8.0,11.0,17.0,19.0,0.7272727272727273,0.8947368421052632,8.0,8.0,4.0,6.0,1.0,0.6666666666666666,250.0,-333.0,0
